Source,Production_Consumption,Continent,Country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Total,Production,    Central & South America,        Honduras,0.008019539,0.008581915,0.008844088,0.008742135,0.0090306,0.009047102,0.013287312,0.011783889,0.017953436,0.0190384,0.021490532,0.021894728,0.02244214,0.023102469,0.0185688,0.017076672,0.02087646,0.021079632,0.019415088,0.02157686,0.022829838,0.019570702,0.01637853,0.01782,0.014633376,0.01859814,0.021732529,0.023098908,0.02429011,0.02866512,0.031189932,0.029818404,0.032991972,0.03224858,0.03447375,0.04165593,0.048763424,0.056720866,0.061575295,0.057134311,0.054370904,0.057368807
Total,Production,    Central & South America,        Jamaica,0.001786737,0.001787463,0.001954899,0.002146084,0.00139896,0.001295428,0.001702698,0.001937934,0.001899616,0.002232448,0.002153214,0.001732376,0.0020684,0.002216435,0.002486156,0.002248016,0.00235752,0.002440907,0.002192355,0.002219042,0.002213617,0.001487952,0.003732393,0.004869662,0.004621332,0.005220853,0.009301838,0.008813774,0.010888303,0.00217648,0.002175588,0.002613604,0.002731092,0.002518824,0.00279594,0.002739786,0.005461389,0.004385388,0.004972186,0.004819493,0.004909204,0.005327667
Total,Production,    Central & South America,        Martinique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000152595,0.000151875,0.00015024,0.000169983,0.000317408,0.000336056,0.000325182,0.00032208,0.0002439,0.000155456,0,0,0,0,0,0,0,0,0,0
Total,Production,    Central & South America,        Montserrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,Production,    Central & South America,        Netherlands Antilles,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000010309,0.000072212,0.000072184,0.00007238,0.000071491,0.000071379,0.000071582,0.00030603,0.00030999,0.00030519,0.00030375,0.00030048,0.00029997,0.00029757,0.00029652,0.00029562,0.0006344,0.000665076,0.000866385,0.000915163,0.001517019,0.00177837,0.001873119,0.001624832,0.002036073,0.002647989,0.002324205,0.002087974,0.002389551
Total,Production,    Central & South America,        Nicaragua,0.005609522,0.00546692,0.004756572,0.003671486,0.00556452,0.005860767,0.00485739,0.006230562,0.006101484,0.009785216,0.00816557,0.008265312,0.007466924,0.009113156,0.007623524,0.007352456,0.00742412,0.006393338,0.00458865,0.005358424,0.003826395,0.004496922,0.00616789,0.007039913,0.007044253,0.0090021,0.00799769,0.007771789,0.012897646,0.011956178,0.013313672,0.012706801,0.016780416,0.020972419,0.023143044,0.021361245,0.022521143,0.023280413,0.024934873,0.02323302,0.02330522,0.024130721
Total,Production,    Central & South America,        Panama,0.010336063,0.015303196,0.012795702,0.010498978,0.0169128,0.020956682,0.022761834,0.021952833,0.02379682,0.023221632,0.023373294,0.021456416,0.019835956,0.023855026,0.02470682,0.024841608,0.03092694,0.029566635,0.021841974,0.031935798,0.034765008,0.025801501,0.034435605,0.028512,0.03771024,0.03709629,0.035867104,0.03662022,0.038913446,0.03789808,0.040721544,0.03964128,0.051024792,0.049447076,0.049722926,0.062460898,0.066967653,0.072533949,0.079670925,0.055284912,0.073405446,0.073222524
Total,Production,    Central & South America,        Paraguay,0.007448198,0.008011613,0.007446602,0.008711483,0.009948943,0.042727154,0.124911166,0.193391329,0.206089305,0.253537225,0.283626256,0.307264745,0.281640129,0.32166854,0.372391366,0.430421173,0.464222937,0.514283109,0.513671364,0.526326443,0.540266519,0.463605722,0.4855833,0.518962635,0.515072998,0.507269643,0.52918747,0.527010687,0.543029373,0.533543689,0.525671144,0.558259084,0.57167808,0.576457982,0.52705162,0.521919908,0.590491064,0.553065564,0.543828207,0.448623673,0.408006262,0.351106093
Total,Production,    Central & South America,        Peru,0.539246235,0.557453454,0.563016737,0.504995884,0.538279872,0.560795988,0.544936466,0.51248458,0.455866259,0.427997134,0.405994624,0.385538458,0.370034252,0.425144464,0.439750135,0.441990718,0.428769318,0.397286087,0.402129979,0.390042855,0.387111996,0.399377863,0.403130079,0.399722663,0.407179595,0.472121156,0.505300705,0.539456257,0.599153492,0.631274865,0.808474719,0.991670157,1.008832743,1.058494115,1.100677325,1.056847257,1.094253444,1.09761685,1.116106068,1.161467164,1.048139723,1.045552681
Total,Production,    Central & South America,        Puerto Rico,0.002119153,0.001296172,0.001087216,0.001157202,0.0014094,0.001911801,0.002329458,0.002677683,0.002808128,0.002837504,0.001422005,0.001242479,0.001397359,0.001240472,0.000695742,0.00089636,0.001396159,0.001041001,0.001052585,0.001622968,0.001550552,0.001374289,0.001159722,0.001042875,0.001412256,0.001382705,0.001408498,0.001620976,0.001537224,0.001706048,0.001568765,0.001474889,0.001170468,0.002795513,0.00329046,0.00361634,0.003580779,0.003399597,0.002163374,0.004158635,0.004044353,0.004313029
Total,Production,    Central & South America,        Saint Kitts and Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00004858,0.000076128,0.000076328,0.00007608,0.000074552,0.000073856,0.000046065,0.000054624,0.00005343,0.000052638,0.000052638
Total,Production,    Central & South America,        Saint Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52E-07,9.54E-07,0.000001902,1.10E-05,1.20E-05,1.20E-05,2.88E-05,2.82E-05,2.77E-05,2.77E-05
Total,Production,    Central & South America,        Saint Vincent/Grenadines,0.000176596,0.000177701,0.000188172,0.00018936,0.00022968,0.000271622,0.000292488,0.000322989,0.00036134,0.000375552,0.000249648,0.000135668,0.00020684,0.000237107,0.000216636,0.000216552,0.00021714,0.000214473,0.000224334,0.000224972,0.000255025,0.000196327,0.000223806,0.000212625,0.000270432,0.000259974,0.00022775,0.000222258,0.000230938,0.00022448,0.000253656,0.0002429,0.0002379,0.000219443,0.000116973,0.00016681,0.000155098,0.00019163,0.0002276,0.000240435,0.000377239,0.000377239
Total,Production,    Central & South America,        Suriname,0.009172607,0.008623727,0.010987159,0.007511293,0.00883224,0.012360014,0.012507176,0.007975337,0.01194714,0.020567635,0.021178092,0.022611893,0.026428121,0.026483114,0.028934385,0.029404503,0.030589219,0.024699621,0.029344007,0.036476414,0.030376043,0.030561553,0.030608321,0.030684128,0.030785557,0.031279307,0.035309725,0.039747214,0.045152069,0.045335084,0.048601843,0.046929303,0.044474481,0.042520691,0.03991567,0.041410774,0.044312346,0.045698817,0.046298825,0.045763645,0.044813079,0.043444691
Total,Production,    Central & South America,        The Bahamas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000004878,5.83E-06,8.56E-06,0.000019082,0.00001902,0.000018638,0.000018464,1.90E-05,1.88E-05,3.11E-05,3.06E-05,3.06E-05
Total,Production,    Central & South America,        Trinidad and Tobago,0.5500347,0.612443154,0.502477718,0.4846128,0.57551528,0.610607152,0.52843115,0.494887151,0.507295047,0.508106561,0.515049567,0.547023099,0.513240623,0.534556716,0.56190106,0.581026665,0.615767005,0.628981634,0.625849512,0.73026801,0.815171269,0.842698624,0.943502572,1.311632559,1.324855119,1.503959552,1.714665522,1.762207354,1.768675467,1.805260588,1.857650836,1.745080155,1.703630769,1.783162381,1.754011749,1.642887482,1.529335888,1.41271512,1.473662092,1.481847159,1.295505933,1.107440884
Total,Production,    Central & South America,        Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000009104,0.000008905,0.000008773,1.07E-05
Total,Production,    Central & South America,        U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000260099,0.004172986,0,0,6.70E-06,8.42E-06,1.19E-05,6.83E-05,0.0001237,0.000123063,6.67E-05,0.000127456,0.00012467,0.000122822,0.000149843
Total,Production,    Central & South America,        Uruguay,0.023362619,0.026341567,0.025309145,0.074849929,0.07342452,0.066693648,0.075388782,0.074870934,0.055377936,0.040277952,0.072782794,0.063743088,0.081784536,0.075090756,0.0768542,0.06022208,0.05946534,0.065894276,0.092843685,0.056161192,0.071570216,0.094453953,0.096450213,0.0859005,0.047766304,0.066563343,0.03580759,0.0803075,0.052186784,0.06040464,0.095902774,0.075427241,0.065903024,0.094341413,0.118104693,0.120003494,0.124726864,0.130897177,0.130534803,0.14205812,0.111706109,0.119688284
Total,Production,    Central & South America,        Venezuela,5.766783869,5.667509864,5.250659114,5.032014707,5.056074149,4.817755539,5.214785763,5.171221645,5.586436773,5.772043527,6.311367891,6.966565145,6.962117921,7.27257108,7.711864618,8.091450196,8.629540655,9.477705468,9.440672395,8.532475229,9.363502781,9.221757196,8.151362312,7.329918764,8.071221693,8.021235185,7.964622001,7.708444059,7.705680303,7.569733295,7.256777116,7.545071639,7.583972301,7.539512103,7.347768268,7.411467235,6.821430541,6.184541915,4.84177886,3.221124724,2.318537288,2.500022335
Total,Consumption,Africa,        Algeria,0.780695167,0.663391323,0.952188116,1.070561843,1.130786713,1.046418247,1.066300962,1.138318654,1.213119365,1.17528245,1.217674713,1.354022185,1.301817553,1.19719019,1.233153274,1.289340856,1.263667894,1.20373288,1.250799348,1.246096425,1.27414091,1.275578842,1.307454563,1.323121379,1.295409899,1.490466209,1.559688935,1.549746236,1.677420114,1.784125382,1.777760402,1.937990274,2.098203173,2.037584643,2.299888436,2.35214754,2.33598238,2.365986905,2.522119152,2.624873096,2.480810774,2.581123314
Total,Consumption,Africa,        Angola,0.058366148,0.057863688,0.062007899,0.066297007,0.059894701,0.073766696,0.072853256,0.075135479,0.077495249,0.074983449,0.079608634,0.083441112,0.084668242,0.083123161,0.081101856,0.086994519,0.08361172,0.093916459,0.084527679,0.094348783,0.110717366,0.120223226,0.128113413,0.142170629,0.157220993,0.133857304,0.168775405,0.193996338,0.227374466,0.258724455,0.283817648,0.297535913,0.310739985,0.347761278,0.382763726,0.39921871,0.364251517,0.347458949,0.359226946,0.404865374,0.402317536,0.328628418
Total,Consumption,Africa,        Benin,0.006526525,0.006574612,0.004640112,0.006731564,0.006673241,0.007698814,0.007501055,0.005942365,0.007368095,0.007592611,0.008724107,0.01019655,0.011329212,0.012457708,0.013034078,0.014067548,0.015356546,0.016612232,0.017908221,0.00879154,0.023423692,0.026659533,0.030545252,0.035464365,0.037393187,0.03510334,0.047938428,0.056606441,0.057889866,0.064292655,0.07373508,0.068738172,0.065238574,0.066471109,0.070275151,0.077723341,0.094785008,0.10051639,0.111506331,0.101325936,0.108653617,0.110194887
Total,Consumption,Africa,        Botswana,0.014748762,0.015462338,0.014427219,0.014460824,0.014444631,0.018865991,0.020060806,0.021144246,0.024472708,0.027647588,0.030543414,0.031969788,0.038779947,0.037628785,0.037457341,0.037908859,0.035916687,0.037017538,0.039685228,0.037546042,0.048960788,0.051469229,0.054010407,0.055207365,0.054373037,0.057791918,0.061736444,0.063391687,0.065942362,0.061664891,0.063528882,0.066636298,0.065857195,0.065375734,0.065661654,0.080008274,0.088008537,0.080969008,0.080276228,0.080755726,0.076835026,0.082892488
Total,Consumption,Africa,        Burkina Faso,0.0060363,0.006019807,0.006019807,0.006019807,0.0060363,0.005819147,0.006886218,0.007191413,0.007541693,0.006759017,0.006957066,0.008048755,0.008140175,0.009032331,0.010072718,0.010299294,0.010954869,0.017292804,0.01553434,0.015996774,0.014532701,0.016151349,0.01692073,0.018723209,0.016864768,0.017909535,0.017659184,0.025015979,0.027319393,0.025666215,0.028013972,0.031913896,0.037627935,0.0451141,0.042012755,0.053396002,0.051306252,0.05946458,0.066130673,0.067697934,0.064550875,0.068226015
Total,Consumption,Africa,        Burundi,0.001594159,0.001802375,0.001583531,0.002006369,0.002584172,0.002675837,0.002803313,0.003234516,0.004643764,0.005155467,0.00542833,0.006120982,0.005655277,0.006338126,0.006640686,0.006410786,0.006678272,0.006679789,0.006757843,0.006658772,0.005638039,0.004800881,0.004541802,0.003680759,0.00424343,0.0036806,0.00426485,0.006674036,0.004390202,0.004433741,0.006218184,0.007311776,0.006884842,0.00751097,0.007023361,0.007091908,0.007754358,0.009398103,0.011403178,0.012534055,0.012053238,0.012586228
Total,Consumption,Africa,        Cabo Verde,0.004094341,0.004083155,0.001749923,0.001749923,0.002144655,0.002138795,0.000656591,0.000697174,0.000962817,0.001173256,0.001173256,0.001173256,0.001389207,0.001406487,0.001673016,0.001639018,0.001848833,0.001843672,0.001853757,0.001854011,0.004661981,0.005189606,0.005639846,0.005605693,0.006129895,0.009560642,0.010158815,0.011321931,0.011474206,0.010868375,0.011636098,0.013847206,0.012423846,0.012227006,0.013187141,0.013029163,0.013608186,0.014437235,0.014609594,0.014538453,0.013816457,0.014543367
Total,Consumption,Africa,        Cameroon,0.047082704,0.051679449,0.060350903,0.060221778,0.061244083,0.065186583,0.06982859,0.066281415,0.06636028,0.077023176,0.077714532,0.078423858,0.078769138,0.069690294,0.074398381,0.076187344,0.075868773,0.079691325,0.079696985,0.078106556,0.08113377,0.080873679,0.079685071,0.085360269,0.08898221,0.085877326,0.097310843,0.102595562,0.104144416,0.11178418,0.127931386,0.134749188,0.13444613,0.118124763,0.147730682,0.148281191,0.144478856,0.146776598,0.149461822,0.151335501,0.158918904,0.14789679
Total,Consumption,Africa,        Central African Republic,0.002744509,0.003348703,0.003585458,0.003753194,0.003602821,0.003501405,0.004284464,0.003967472,0.003979347,0.003978853,0.004231051,0.004435812,0.004266734,0.00465386,0.004881986,0.004891523,0.005128439,0.005127313,0.005105591,0.005107955,0.004934745,0.005068439,0.005010511,0.00471049,0.005045564,0.005056712,0.005246424,0.005215118,0.004216162,0.004058729,0.004134499,0.004512613,0.004601353,0.003388641,0.003900909,0.004884018,0.005142374,0.005143296,0.005257995,0.005317916,0.005118187,0.005327953
Total,Consumption,Africa,        Chad,0.004121931,0.003905135,0.003905135,0.003905135,0.001854869,0.002260868,0.003905135,0.003468522,0.002107094,0.002310553,0.004842245,0.004734707,0.004747679,0.002278184,0.002490797,0.002490797,0.002497621,0.002697752,0.002697752,0.002697752,0.003521715,0.003380168,0.003336714,0.003298285,0.003474965,0.003740063,0.003796554,0.004189782,0.004393579,0.004790084,0.005313157,0.007604638,0.013168374,0.013658275,0.01419569,0.014394777,0.014269913,0.02297109,0.024338718,0.025212389,0.021156418,0.021171168
Total,Consumption,Africa,        Comoros,0.000653749,0.00065215,0.000652152,0.000652284,0.000653853,0.000652138,0.000364983,0.000769045,0.000770022,0.000769071,0.000909635,0.000878059,0.000879618,0.000877805,0.000877819,0.000877211,0.000879614,0.000877613,0.001069316,0.001069391,0.001495796,0.001561242,0.001571095,0.002007924,0.002204359,0.002117365,0.002464226,0.001628371,0.001659993,0.002024541,0.002404561,0.002160147,0.00224562,0.002679573,0.002393486,0.002582258,0.003027657,0.003878865,0.004220487,0.004549751,0.004340871,0.004580353
Total,Consumption,Africa,        Congo-Brazzaville,0.011357329,0.013590299,0.01239513,0.011223845,0.011503966,0.016628856,0.015267762,0.018487049,0.014957811,0.017330756,0.019259086,0.01761724,0.016851315,0.015185364,0.014398984,0.01471911,0.015649009,0.015265432,0.014222327,0.01190119,0.013126512,0.01611331,0.014911864,0.017051001,0.018087221,0.02445004,0.029156608,0.035877621,0.04083737,0.049562202,0.067536661,0.081131347,0.083217992,0.105201723,0.100084225,0.100935878,0.096454705,0.072237744,0.066934333,0.054625969,0.046298197,0.04675507
Total,Consumption,Africa,        Congo-Kinshasa,0.089590009,0.091076756,0.092396381,0.096122673,0.095665047,0.097221225,0.102736665,0.097835777,0.107311839,0.111179709,0.106410587,0.098760406,0.108942379,0.104791979,0.091738646,0.100353455,0.102668885,0.092374444,0.087090605,0.094602467,0.07278066,0.071573739,0.07356532,0.076556606,0.086772125,0.094149039,0.099337542,0.102352775,0.09686283,0.094771624,0.104816762,0.113428854,0.111619922,0.13489307,0.161595249,0.12462469,0.114919391,0.125029063,0.132105871,0.135937468,0.140611995,0.134444072
Total,Consumption,Africa,        Côte d’Ivoire,0.073119807,0.081241528,0.077082218,0.074424505,0.065112729,0.077240414,0.078675462,0.08637045,0.089623916,0.089904073,0.077477494,0.065507752,0.063606112,0.071507168,0.073772458,0.080492295,0.093637293,0.095577204,0.096477986,0.124703476,0.12542619,0.124262601,0.120783015,0.108892097,0.116486814,0.129390758,0.110444901,0.118229067,0.130060396,0.126968293,0.129854648,0.120839264,0.14742643,0.163262258,0.17248553,0.171460122,0.194705505,0.194050065,0.194506456,0.210567903,0.208802036,0.222266348
Total,Consumption,Africa,        Djibouti,0.021651177,0.017273617,0.017273617,0.012955213,0.010825589,0.010796011,0.00971641,0.00992811,0.009725206,0.022855789,0.023482312,0.023482312,0.023776751,0.023923487,0.02457253,0.024343055,0.024409748,0.02457253,0.02457253,0.02457253,0.012057651,0.012012843,0.012047991,0.012497622,0.012155557,0.011494758,0.010741764,0.011180997,0.01250318,0.010857237,0.012364418,0.00933997,0.012324276,0.012721701,0.014120564,0.012453264,0.011905132,0.010776627,0.011303498,0.010439768,0.010050087,0.010506222
Total,Consumption,Africa,        Egypt,0.714059443,0.830515863,0.923208819,1.059555197,1.155335142,1.219938646,1.240849152,1.290176844,1.303744281,1.34530773,1.421280616,1.42371894,1.426827155,1.514268159,1.593650971,1.635980012,1.770437218,1.832107015,1.895637982,1.941140529,2.005552322,2.243045836,2.234895906,2.434738977,2.629895378,2.751673762,2.917422217,3.098145385,3.21269699,3.364825264,3.505292658,3.621324031,3.77659153,3.739965388,3.728282105,3.729646508,3.766392159,4.008292192,4.092612593,4.053641647,3.619861628,3.807796664
Total,Consumption,Africa,        Equatorial Guinea,0.000852269,0.000850128,0.001057435,0.001057567,0.001060247,0.001264726,0.001057419,0.001097948,0.001100603,0.001735811,0.001735751,0.001735819,0.001740224,0.001735565,0.001735579,0.001735466,0.00174022,0.001958199,0.002697647,0.002697751,0.011104999,0.006318515,0.096420547,0.104470964,0.021214333,0.077173214,0.094283458,0.104288952,0.10331663,0.109468723,0.105143103,0.113038628,0.109927128,0.113417056,0.106763499,0.09534747,0.094171394,0.105760209,0.09590534,0.093502441,0.061692647,0.069151773
Total,Consumption,Africa,        Eritrea,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.013251873,0.015181153,0.015516753,0.015686914,0.01665834,0.017290551,0.008868974,0.00971577,0.0088588,0.010617945,0.011563278,0.011570615,0.007958161,0.008172143,0.005839353,0.007055518,0.007033851,0.007172642,0.007621903,0.007781526,0.00812558,0.008066981,0.008210624,0.009020975,0.010300113,0.011180117,0.010696414,0.011296812
Total,Consumption,Africa,        Eswatini,0.009513236,0.009259176,0.008163589,0.007134888,0.008350425,0.010497978,0.010090198,0.011178702,0.011298854,0.012129873,0.011767554,0.012037766,0.011787361,0.01174673,0.015210268,0.014893283,0.014240057,0.014636146,0.018117381,0.018465925,0.021392375,0.021575794,0.022229676,0.020445065,0.019865265,0.0205557,0.020914674,0.021793995,0.021064388,0.020558789,0.019317064,0.019748907,0.019579783,0.019282727,0.019577503,0.019409694,0.020536466,0.021819571,0.023058749,0.023068459,0.022620086,0.024332386
Total,Consumption,Africa,        Ethiopia,0.030135607,0.030400576,0.033249865,0.037995432,0.038658122,0.045533662,0.044629041,0.050147917,0.049220197,0.051756831,0.05280762,0.045784098,0.061591266,0.058930359,0.044143005,0.047358132,0.039763189,0.040068632,0.05211376,0.061804941,0.065870002,0.071721469,0.073686431,0.079697439,0.08521532,0.097855042,0.107383775,0.118866523,0.124438379,0.128663273,0.142582072,0.161110807,0.179543966,0.209569657,0.23743817,0.250147269,0.290021396,0.293495019,0.31229407,0.359019309,0.343929877,0.357718069
Total,Consumption,Africa,        Gabon,0.028441272,0.03165348,0.030223622,0.040628711,0.037113829,0.032079812,0.028775303,0.033296658,0.035142922,0.04381299,0.043142131,0.044354652,0.045570183,0.043159663,0.044303122,0.041509044,0.043277892,0.045420523,0.044357348,0.051223672,0.03916256,0.042259397,0.042270082,0.041117274,0.04190123,0.044860575,0.04601228,0.045724348,0.046665957,0.046166591,0.05380041,0.055051137,0.068976491,0.069711614,0.072786187,0.069967063,0.069338619,0.073410138,0.06578426,0.056841745,0.06545237,0.063984675
Total,Consumption,Africa,"        Gambia, The",0.00223412,0.002228016,0.002228016,0.002228016,0.002437222,0.002430563,0.002197047,0.002674893,0.002682107,0.002674893,0.002687595,0.002674893,0.002682107,0.002887506,0.003328075,0.00307924,0.003087562,0.00307924,0.003286195,0.00328621,0.004318428,0.004704081,0.004684185,0.004684185,0.004943141,0.004995011,0.005427631,0.005630094,0.00584866,0.006283723,0.00685393,0.007205062,0.007024029,0.006990757,0.007728763,0.007909889,0.007973619,0.008110574,0.008165092,0.00832668,0.007951532,0.008388712
Total,Consumption,Africa,        Ghana,0.086435182,0.083128007,0.082914424,0.054967331,0.051057916,0.059286956,0.077535048,0.085044085,0.093189122,0.102823081,0.100163477,0.104060881,0.113182399,0.111390223,0.114712127,0.116640574,0.12325005,0.121328635,0.094913733,0.115323342,0.142038426,0.142858939,0.130766144,0.119742464,0.141450622,0.145367013,0.141417164,0.133459808,0.157693447,0.181376903,0.186906468,0.234972112,0.241124201,0.253449945,0.257181571,0.280465066,0.283874063,0.28440782,0.327833239,0.337259997,0.382574639,0.390244473
Total,Consumption,Africa,        Guinea,0.013599254,0.013361117,0.013576067,0.013853238,0.01389542,0.013066437,0.01580477,0.016859612,0.017086705,0.016534598,0.021813664,0.017215805,0.017743503,0.018555575,0.018769201,0.018669547,0.018762008,0.019802394,0.020233868,0.021101755,0.026547343,0.029086278,0.030303925,0.029442594,0.031838151,0.03217726,0.032719044,0.034734555,0.035073652,0.036816948,0.042137568,0.042923761,0.041640742,0.037046214,0.038287861,0.046462278,0.052343172,0.052677287,0.048069626,0.052806615,0.06112815,0.059171584
Total,Consumption,Africa,        Guinea-Bissau,0.001222341,0.001219002,0.001219002,0.001219002,0.001629788,0.001828502,0.001572776,0.00271431,0.00312104,0.003156833,0.00386004,0.00386004,0.004100583,0.00449295,0.00449295,0.00449295,0.004312863,0.00449295,0.00449295,0.004492951,0.00340127,0.003463795,0.003538605,0.004113992,0.004256625,0.004311454,0.004409737,0.004685315,0.004563103,0.004727617,0.004851532,0.004922659,0.005019561,0.005138224,0.005398677,0.005584487,0.005814035,0.004705707,0.004727866,0.004727468,0.00451454,0.004762635
Total,Consumption,Africa,        Kenya,0.100274003,0.100755297,0.100711696,0.098764879,0.09777357,0.102865768,0.107997704,0.099080418,0.11267805,0.121574677,0.122612464,0.113704886,0.123127196,0.12701772,0.129808017,0.137913561,0.144298169,0.13414368,0.14781433,0.140268647,0.155693244,0.15846159,0.159923648,0.152256628,0.163839054,0.177890332,0.195179081,0.196378643,0.193821606,0.211709266,0.229883032,0.23763807,0.234994161,0.247665672,0.258820305,0.305644267,0.321386406,0.323957731,0.348952818,0.338378359,0.337403174,0.353169381
Total,Consumption,Africa,        Lesotho,0.002040179,0.002034604,0.002034604,0.002034604,0.002040179,0.002238065,0.002347506,0.002347506,0.001579797,0.002347506,0.00300261,0.003050378,0.003176001,0.003281705,0.003648162,0.00369593,0.003740559,0.003675458,0.0031977,0.004666322,0.008425747,0.008535962,0.008774423,0.008925591,0.008958196,0.010553777,0.011215139,0.013551598,0.012289594,0.014045788,0.015012092,0.013437361,0.01416949,0.014458396,0.014828087,0.014477992,0.015672535,0.016691342,0.016365113,0.016623152,0.016094326,0.016603268
Total,Consumption,Africa,        Liberia,0.031578086,0.02918634,0.029333011,0.029270504,0.026138599,0.026451196,0.020899167,0.016376608,0.020383805,0.017034545,0.008196495,0.004616982,0.004841422,0.005342852,0.005342852,0.005342852,0.005549614,0.005534587,0.005726321,0.005726323,0.006452131,0.006881554,0.006788357,0.007434339,0.008064537,0.009439875,0.009669227,0.00902487,0.007995725,0.00729852,0.011491141,0.01279475,0.014190969,0.012552892,0.016530062,0.016590672,0.019074297,0.016485544,0.018726502,0.018725706,0.017881172,0.018865724
Total,Consumption,Africa,        Libya,0.401749139,0.35978234,0.355891914,0.383146978,0.383680967,0.421985169,0.441353565,0.45382107,0.464662602,0.480776675,0.508035049,0.53037076,0.494933784,0.512736662,0.53010922,0.55351648,0.584996678,0.616013987,0.592830282,0.535166118,0.726602839,0.732451876,0.755049483,0.743902466,0.762092688,0.788140673,0.722682691,0.717909231,0.745320084,0.852991086,0.899516409,0.590368921,0.735600889,0.7911765,0.772690163,0.614900426,0.601865306,0.679154066,0.699845913,0.726724829,0.636457768,0.649701145
Total,Consumption,Africa,        Madagascar,0.018819809,0.016764852,0.01541097,0.019857481,0.019863395,0.021055919,0.014933188,0.020683193,0.02253158,0.016915509,0.01670952,0.017310224,0.018736115,0.01894016,0.020591556,0.021608567,0.022222079,0.022737723,0.023099035,0.023157286,0.032712764,0.032102093,0.024797533,0.031736791,0.03451888,0.033407271,0.032899074,0.035111234,0.037200257,0.032821359,0.03479469,0.038994538,0.046054174,0.048314851,0.052471067,0.057384188,0.060160322,0.055157226,0.053093825,0.063762172,0.043098362,0.050086304
Total,Consumption,Africa,        Malawi,0.012097565,0.012662073,0.011972557,0.011151616,0.011081126,0.012231808,0.012115874,0.012663966,0.012700327,0.014294171,0.01605942,0.018356808,0.018620318,0.018206558,0.019325197,0.020124956,0.020419758,0.020538937,0.021790791,0.021512755,0.023229323,0.022813521,0.022541029,0.023681058,0.0252546,0.024565713,0.025372813,0.025277551,0.0288133,0.02682857,0.032168233,0.032393702,0.032524106,0.033065374,0.034033966,0.032793748,0.034542192,0.035595404,0.033993338,0.034623781,0.033274003,0.031556791
Total,Consumption,Africa,        Mali,0.007008037,0.009029201,0.007226711,0.007412483,0.007534353,0.008131396,0.006735325,0.007647784,0.004892163,0.008319292,0.00846218,0.00847966,0.009135477,0.009212768,0.009234926,0.009264982,0.00959904,0.009725845,0.009944538,0.009951216,0.015023531,0.01520079,0.01471939,0.014769674,0.015361183,0.017014522,0.019968284,0.023504804,0.028063703,0.035473725,0.040130498,0.044006453,0.046793386,0.048171297,0.053854564,0.05888517,0.074794406,0.081324802,0.084599424,0.086440511,0.082766969,0.087342128
Total,Consumption,Africa,        Mauritania,0.00905585,0.008684208,0.008777992,0.008801142,0.012930201,0.01285448,0.007391753,0.010192745,0.013136036,0.015116878,0.013583595,0.014210434,0.046057245,0.047143149,0.047014181,0.047703164,0.048268156,0.048314288,0.048502713,0.0485038,0.017217853,0.017971043,0.019295765,0.020210364,0.021733275,0.022681975,0.022088672,0.024943956,0.030687558,0.030474695,0.030273629,0.032590481,0.036057612,0.032798801,0.039268134,0.039793812,0.037158742,0.055690639,0.059372841,0.062065518,0.059630818,0.062807294
Total,Consumption,Africa,        Mauritius,0.013572421,0.012033991,0.011966625,0.012419757,0.013406691,0.014329128,0.017803111,0.015734787,0.021026022,0.024455045,0.027109842,0.027460168,0.032824556,0.03306955,0.032957908,0.03529378,0.035360405,0.035728415,0.036722299,0.040505016,0.054830534,0.055961326,0.054974202,0.056166778,0.057884794,0.062033427,0.064753978,0.067208473,0.069164269,0.066724858,0.071882566,0.073681399,0.074179318,0.075329618,0.077637548,0.08051611,0.08370224,0.091832756,0.096929834,0.100847485,0.085224969,0.087422041
